"Страна";"Дата";"Заражений";"Выздоровлений";"Смертей";"Заражений за день";"Выздоровлений за день";"Смертей за день"
Кот-д’Ивуар;30.08.2020;17948;16553;115;55;113;0
Малайзия;09.10.2020;14722;10706;157;354;188;4
Чад;21.08.2020;981;869;76;9;0;0
Иран;25.05.2020;137724;107713;7451;2023;1912;34
Уганда;22.08.2020;2166;1199;20;318;0;1
Marshall Islands;30.09.2020;0;0;0;0;0;0
Монако;15.07.2020;109;97;4;0;0;0
Мавритания;09.05.2020;8;6;1;0;0;0
Сингапур;20.05.2020;29364;11207;22;570;842;0
Грузия;13.07.2020;995;857;15;9;0;0
Боливия;08.04.2020;210;2;15;16;0;1
Оман;29.09.2020;98585;88528;935;528;294;11
Андорра;09.05.2020;754;545;48;2;8;1
Босния и Герцеговина;08.04.2020;804;79;34;40;11;1
Сент-Винсент и Гренадины;16.06.2020;29;25;0;2;0;0
ДР Конго;11.10.2020;10851;10242;276;10;0;0
Кирибати;11.09.2020;0;0;0;0;0;0
Южный Судан;05.11.2020;2943;1290;59;0;0;0
Гана;05.08.2020;39075;35563;199;1263;1250;8
Южная Корея;31.10.2020;26635;24357;466;124;46;2
Сирия;10.05.2020;47;29;3;0;0;0
Буркина-Фасо;30.07.2020;1106;935;53;1;4;0
Габон;12.07.2020;5942;3004;46;0;0;0
Намибия;02.12.2020;14477;13697;151;61;97;0
Венгрия;12.12.2020;276247;79769;6784;5047;1069;162
Перу;24.10.2020;883116;800480;85711;3240;3761;115
Эстония;09.08.2020;2152;1961;63;5;0;0
Бруней;20.04.2020;138;116;1;0;1;0
Беларусь;23.02.2020;0;0;0;0;0;0
Куба;01.06.2020;2083;1826;83;38;17;0
Швейцария;10.05.2020;30305;26600;1754;54;200;9
Литва;21.05.2020;1525;1189;46;15;8;0
Армения;27.09.2020;49400;43613;951;328;37;3
Австрия;06.10.2020;49103;39790;1032;737;732;10
Кения;06.09.2020;35103;21230;597;83;72;3
Лихтенштейн;13.05.2020;83;81;1;0;0;0
Пакистан;19.02.2020;0;0;0;0;0;0
Бразилия;12.11.2020;5786393;5254457;164429;33919;31520;933
Катар;30.03.2020;693;51;1;59;3;0
Бурунди;27.01.2020;0;0;0;0;0;0
Россия;05.02.2020;2;0;0;0;0;0
Summer Olympics 2020;05.12.2020;0;0;0;0;0;0
Папуа — Новая Гвинея;21.11.2020;604;586;7;0;0;0
Судно "MS Zaandam";17.08.2020;9;0;2;0;0;0
Сербия;31.08.2020;31406;0;713;41;0;2
Лесото;12.11.2020;2026;1029;44;0;0;0
Руанда;07.03.2020;0;0;0;0;0;0
Китай;09.12.2020;100995;88167;4755;118;102;2
Беларусь;14.07.2020;65269;55799;474;155;307;6
Эстония;16.03.2020;205;1;0;34;0;0
Куба;21.10.2020;6368;5814;127;63;8;0
Швейцария;01.09.2020;42393;36300;1848;216;200;0
Кувейт;01.11.2020;126534;117558;782;608;696;3
Литва;10.10.2020;6154;3231;87;188;14;0
Перу;31.05.2020;164476;67208;20710;8805;761;599
Зимбабве;28.11.2020;9822;8472;275;108;2;0
Буркина-Фасо;11.04.2020;484;155;27;41;9;3
Словения;10.02.2020;0;0;0;0;0;0
Габон;17.02.2020;0;0;0;0;0;0
Кирибати;22.04.2020;0;0;0;0;0;0
ДР Конго;18.05.2020;1538;272;61;83;2;0
Гана;13.04.2020;566;4;8;0;0;0
Сирия;01.09.2020;2830;646;116;65;17;4
Бруней;27.09.2020;146;142;3;0;0;0
Ботсвана;14.11.2020;8225;5559;27;0;0;0
Йемен;12.11.2020;2068;1378;602;5;3;1
Северная Македония;31.01.2020;0;0;0;0;0;0
Катар;19.08.2020;115956;112658;193;295;303;0
Судно "MS Zaandam";24.03.2020;0;0;0;0;0;0
Сан-Марино;28.11.2020;1554;1285;44;40;33;0
Пакистан;10.07.2020;246351;153134;5123;2752;4042;65
Армения;09.06.2020;13675;4451;217;350;352;6
Непал;14.11.2020;208299;170632;1215;1946;2503;13
Австрия;18.06.2020;17119;16101;785;19;2;3
Саудовская Аравия;23.12.2020;361536;352418;6148;177;169;9
Лихтенштейн;31.08.2020;108;97;1;0;0;0
Кения;15.05.2020;781;284;45;23;0;3
Сербия;27.05.2020;11275;6277;240;48;210;1
Руанда;14.08.2020;2293;1604;8;93;46;0
Гаити;31.12.2020;9999;8624;236;0;26;0
Ливия;22.11.2020;77823;48914;1089;1015;1327;21
Бангладеш;31.07.2020;237661;135136;3111;2772;2176;28
Никарагуа;04.12.2020;4671;4225;161;0;0;0
Коста-Рика;19.02.2020;0;0;0;0;0;0
Багамские острова;20.04.2020;60;11;9;5;1;0
Аргентина;14.12.2020;1503222;1340120;41041;5062;4803;275
ЦАР;30.08.2020;4700;1784;61;0;0;0
Ирак;24.01.2020;0;0;0;0;0;0
Гайана;03.03.2020;0;0;0;0;0;0
Филиппины;20.09.2020;286743;229865;4984;3283;19980;54
Люксембург;17.05.2020;3945;3702;107;15;3;3
Сенегал;20.09.2020;14714;11260;302;26;107;0
Финляндия;14.02.2020;2;1;0;0;0;0
Латвия;17.08.2020;1323;1078;32;1;0;0
Антигуа и Барбуда;13.08.2020;92;76;3;0;0;0
Самоа;03.11.2020;0;0;0;0;0;0
Восточный Тимор;14.09.2020;27;26;0;0;1;0
Гватемала;30.11.2020;122062;110944;4171;91;356;5
Уганда;18.05.2020;248;63;0;21;0;0
Андорра;27.08.2020;1098;893;53;0;0;0
Босния и Герцеговина;31.07.2020;11876;5959;339;432;373;11
Экваториальная Гвинея;09.11.2020;5092;4968;85;0;0;0
Сент-Винсент и Гренадины;08.10.2020;64;64;0;0;0;0
Монако;10.04.2020;90;5;1;6;0;0
Оман;07.06.2020;16882;3451;75;866;0;3
Мавритания;16.10.2020;7603;7339;163;18;13;0
Боливия;31.07.2020;76789;23582;2977;1555;277;83
Молдавия;11.12.2020;124264;106471;2521;1579;1233;21
Marshall Islands;08.06.2020;0;0;0;0;0;0
Бенин;11.12.2020;3090;2972;44;0;0;0
Грузия;08.04.2020;211;50;3;15;4;0
Сингапур;09.10.2020;57859;57675;27;10;7;0
Кот-д’Ивуар;12.05.2020;1857;820;21;127;2;0
Чад;28.03.2020;3;0;0;0;0;0
Малайзия;20.05.2020;7009;5705;114;31;60;0
Иран;14.10.2020;513219;414831;29349;4830;2991;279
Чили;22.01.2020;0;0;0;0;0;0
Папуа — Новая Гвинея;13.09.2020;510;232;6;2;0;1
Бурунди;13.04.2020;5;0;1;0;0;1
Гвинея;24.12.2020;13630;13039;80;32;24;0
Бразилия;22.09.2020;4599189;4016831;138237;34967;23399;794
Северная Македония;01.08.2020;10891;6698;493;137;144;7
Китай;23.09.2020;95763;85784;4744;25;30;0
Таджикистан;29.06.2020;5849;4506;52;50;58;0
Йемен;29.04.2020;6;0;0;5;0;0
Ботсвана;27.04.2020;22;0;1;0;0;0
Афганистан;04.07.2020;32758;19164;830;348;1833;7
Белиз;13.07.2020;37;20;2;0;0;0
Гаити;11.03.2020;0;0;0;0;0;0
Ливия;19.04.2020;51;11;1;2;0;0
Суринам;23.03.2020;5;0;0;0;0;0
Кения;27.10.2020;50833;34832;934;836;403;14
Греция;18.11.2020;82034;23074;1288;3209;0;60
Армения;05.12.2020;140959;116066;2309;1267;1076;32
Непал;27.04.2020;52;16;0;0;0;0
Ангола;30.09.2020;4972;1941;183;67;108;4
Австрия;26.11.2020;260116;196342;3575;5743;7283;105
Саудовская Аравия;22.05.2020;67719;39003;364;2642;2963;13
Египет;06.09.2020;99863;78108;5530;151;900;19
Доминиканская Республика;08.07.2020;39588;20056;829;1158;492;8
Сан-Марино;16.06.2020;695;590;42;0;15;0
Замбия;17.09.2020;13928;13029;326;41;160;0
Перу;14.12.2020;984973;918352;90902;4030;2017;105
Венгрия;22.10.2020;52212;15254;1305;2032;349;46
Мадагаскар;10.09.2020;15624;14295;208;104;52;2
Намибия;04.10.2020;11626;9429;123;54;10;0
Сомали;28.10.2020;3941;3185;104;0;0;0
Мальта;03.02.2020;0;0;0;0;0;0
Республика Конго;06.07.2020;1557;501;44;0;0;0
Южная Корея;02.09.2020;20644;15529;329;195;173;3
Великобритания;26.10.2020;897751;2704;45088;20905;17;102
Южный Судан;28.08.2020;2518;1290;47;4;0;0
Черногория;30.08.2020;4790;3963;98;63;124;5
Кирибати;19.11.2020;0;0;0;0;0;0
ДР Конго;27.12.2020;16839;14484;579;76;502;6
Словения;22.07.2020;2006;1648;115;29;23;1
Турция;24.05.2020;156827;118694;4340;1141;1092;32
Ливан;22.02.2020;1;0;0;0;0;0
Тринидад и Тобаго;19.07.2020;137;124;8;0;0;0
ЮАР;12.08.2020;568919;432029;11010;2810;5904;259
Дания;20.08.2020;16453;14057;621;117;136;0
Молдавия;03.06.2020;8795;4863;310;247;125;3
Зимбабве;16.06.2020;391;62;4;4;8;0
Оман;07.12.2020;125115;116506;1452;229;152;8
Боливия;01.02.2020;0;0;0;0;0;0
Малави;05.11.2020;5940;5338;184;6;2;0
Португалия;15.09.2020;65021;44362;1875;425;177;4
Кабо-Верде;22.06.2020;944;419;8;54;6;0
Экваториальная Гвинея;02.05.2020;315;9;1;0;0;0
Тунис;19.03.2020;39;0;1;10;0;1
Босния и Герцеговина;01.02.2020;0;0;0;0;0;0
Гватемала;14.06.2020;9845;1886;384;354;82;17
Чили;10.08.2020;375044;347342;10139;1988;1516;62
Азербайджан;25.06.2020;14852;8059;180;547;291;6
Италия;26.05.2020;230555;144658;32955;397;2677;78
Малайзия;25.12.2020;101565;82539;449;1247;1441;3
Вьетнам;09.10.2020;1105;1024;35;5;1;0
Кот-д’Ивуар;30.10.2020;20692;20349;124;64;39;0
Сан-Томе и Принсипи;11.08.2020;881;804;15;3;4;0
Ямайка;01.01.2021;12915;10532;303;88;149;1
Бенин;03.06.2020;244;148;3;0;0;0
Marshall Islands;06.12.2020;4;4;0;0;0;0
Аргентина;31.05.2020;16851;5336;539;637;548;11
Багамские острова;21.11.2020;7395;5628;163;28;112;0
Румыния;02.09.2020;89891;38701;3721;1298;247;40
Эритрея;21.09.2020;364;305;0;0;0;0
Никарагуа;10.06.2020;1309;953;46;0;0;0
Мозамбик;01.03.2020;0;0;0;0;0;0
Сальвадор;12.04.2020;125;21;6;7;2;0
Бангладеш;01.02.2020;0;0;0;0;0;0
Самоа;08.05.2020;0;0;0;0;0;0
Нидерланды;16.02.2020;0;0;0;0;0;0
Ирландия;07.04.2020;5709;25;210;345;0;36
Израиль;09.07.2020;35523;18139;364;1525;227;5
Ирак;08.08.2020;147389;105504;5310;3325;2307;74
Боливия;06.08.2020;86423;27373;3465;1282;936;80
Оман;01.06.2020;12223;2682;50;786;0;1
Молдавия;17.12.2020;131919;114230;2674;1590;1553;24
Андорра;22.09.2020;1681;1199;53;0;0;0
Босния и Герцеговина;06.08.2020;13396;7042;384;258;203;5
Гватемала;26.12.2020;135171;123893;4763;91;548;6
Сент-Винсент и Гренадины;14.10.2020;64;64;0;0;0;0
Экваториальная Гвинея;15.11.2020;5104;4973;85;0;0;0
Мавритания;29.10.2020;7700;7416;163;12;15;0
Малайзия;11.06.2020;8369;7064;119;31;51;1
Чад;07.04.2020;10;2;0;1;2;0
Кот-д’Ивуар;16.04.2020;654;146;6;16;32;0
Чили;28.01.2020;0;0;0;0;0;0
Иран;08.10.2020;488236;399300;27888;4392;2191;230
Marshall Islands;02.06.2020;0;0;0;0;0;0
Сингапур;03.10.2020;57800;57562;27;6;28;0
Сан-Томе и Принсипи;27.01.2020;0;0;0;0;0;0
Бенин;17.12.2020;3152;2972;44;0;0;0
Багамские острова;16.05.2020;96;42;11;0;1;0
Аргентина;04.12.2020;1454631;1281955;39512;6899;7280;207
Бангладеш;06.08.2020;249651;143824;3306;2977;2074;39
Коста-Рика;12.03.2020;22;0;0;9;0;0
Мьянма;05.04.2020;21;0;1;0;0;0
Никарагуа;14.12.2020;4709;4225;162;0;0;0
Сенегал;29.08.2020;13456;9233;282;72;142;3
Winter Olympics 2022;23.05.2020;0;0;0;0;0;0
Восточный Тимор;04.09.2020;27;25;0;0;0;0
Антигуа и Барбуда;03.08.2020;92;75;3;1;8;0
Финляндия;07.03.2020;28;1;1;7;0;1
Korea, North;29.04.2020;0;0;0;0;0;0
Самоа;13.11.2020;0;0;0;0;0;0
Ирак;03.02.2020;0;0;0;0;0;0
ЦАР;09.09.2020;4736;1825;62;1;0;0
Филиппины;29.08.2020;213131;135101;3419;3587;627;94
Катар;28.07.2020;109880;106603;167;283;275;2
Судно "MS Zaandam";03.04.2020;9;0;2;0;0;0
Йемен;02.11.2020;2063;1375;601;0;9;1
Ботсвана;08.11.2020;7835;5534;27;0;0;0
Северная Македония;25.01.2020;0;0;0;0;0;0
Непал;08.11.2020;194453;157926;1108;2817;2812;21
Австрия;23.05.2020;16369;15037;724;31;32;3
Армения;30.05.2020;8927;3317;127;251;20;7
Саудовская Аравия;27.11.2020;356691;345622;5857;302;407;17
Ливия;31.10.2020;61095;35030;857;467;661;10
Россия;31.07.2020;838461;637217;13939;5468;8735;161
Summer Olympics 2020;13.06.2020;0;0;0;0;0;0
Кения;23.04.2020;320;89;14;17;15;0
Лихтенштейн;10.09.2020;109;105;1;0;0;0
Пакистан;04.07.2020;225283;125094;4619;3387;11471;68
Сан-Марино;20.12.2020;2107;1736;55;58;0;0
Лесото;17.04.2020;0;0;0;0;0;0
Кувейт;13.10.2020;112737;104508;672;844;706;8
Перу;10.06.2020;208823;98031;26610;5087;5102;595
Эстония;11.04.2020;1304;93;24;46;0;0
Беларусь;22.06.2020;59023;37923;351;518;257;5
Литва;04.10.2020;5282;2971;81;127;29;1
Узбекистан;27.03.2020;88;5;1;13;5;1
Швейцария;07.09.2020;44592;37700;1857;191;600;0
Куба;29.09.2020;5531;4866;122;48;79;0
ДР Конго;13.06.2020;4724;595;106;87;15;5
Кирибати;14.05.2020;0;0;0;0;0;0
Сирия;07.09.2020;3229;744;137;58;14;3
Гана;22.03.2020;23;0;1;4;0;0
Буркина-Фасо;16.03.2020;15;0;0;12;0;0
Дания;07.02.2020;0;0;0;0;0;0
ЮАР;30.01.2020;0;0;0;0;0;0
Бруней;17.11.2020;148;145;3;0;0;0
Зимбабве;20.12.2020;12325;10024;320;174;40;2
Габон;14.03.2020;1;0;0;1;0;0
Мозамбик;20.02.2020;0;0;0;0;0;0
Никарагуа;31.05.2020;885;370;35;0;0;0
Коста-Рика;30.12.2020;168114;131507;2171;1315;518;15
Сальвадор;21.03.2020;3;0;0;2;0;0
Бангладеш;26.01.2020;0;0;0;0;0;0
Гамбия;05.04.2020;4;2;1;0;0;0
Аргентина;10.06.2020;25987;7991;735;1226;423;18
Эритрея;26.08.2020;315;276;0;0;0;0
Румыния;08.09.2020;97033;40838;3967;1136;384;41
Багамские острова;26.10.2020;6410;3948;132;0;0;0
Израиль;03.07.2020;28495;17096;334;939;108;3
Нидерланды;03.02.2020;0;0;0;0;0;0
Ирак;29.07.2020;118300;83461;4603;2968;2399;68
Антигуа и Барбуда;29.01.2020;0;0;0;0;0;0
Самоа;28.04.2020;0;0;0;0;0;0
Ирландия;28.03.2020;2415;5;36;294;0;14
Тунис;14.04.2020;747;43;34;21;0;0
Малави;17.10.2020;5852;4740;181;10;5;0
Экваториальная Гвинея;26.04.2020;258;8;1;0;1;0
Кабо-Верде;14.07.2020;1722;772;19;24;24;0
Гватемала;19.05.2020;2133;155;43;221;17;8
Босния и Герцеговина;26.01.2020;0;0;0;0;0;0
Молдавия;28.05.2020;7725;4123;282;188;239;8
Португалия;07.12.2020;325071;245843;5041;2597;2788;78
Боливия;26.01.2020;0;0;0;0;0;0
Оман;13.12.2020;126240;118048;1471;571;721;8
Бенин;28.05.2020;210;134;3;0;0;0
Сан-Томе и Принсипи;05.08.2020;878;795;15;3;1;0
Marshall Islands;12.12.2020;4;4;0;0;0;0
Азербайджан;17.07.2020;26636;17805;341;471;549;7
Чили;04.08.2020;362962;336330;9745;1469;2354;38
Кот-д’Ивуар;25.11.2020;21168;20843;131;12;10;0
Вьетнам;03.10.2020;1096;1020;35;0;0;0
Малайзия;03.12.2020;69095;57916;375;1075;948;11
Ямайка;13.08.2020;1071;754;14;6;1;0
Мадагаскар;26.11.2020;17341;16657;251;0;0;0
Канада;04.08.2020;118280;104058;8997;689;774;9
Замбия;05.12.2020;17898;17168;364;41;23;0
Перу;04.12.2020;967075;903958;89854;0;4745;81
Сомали;09.10.2020;3745;3010;99;0;0;0
Намибия;10.10.2020;11891;9807;128;62;29;1
Венгрия;30.09.2020;26461;5890;765;894;717;8
Панама;31.05.2020;13463;9514;336;445;100;6
Черногория;23.12.2020;45062;35482;639;520;333;2
Швеция;01.05.2020;22133;0;2653;532;0;67
Габон;28.12.2020;9510;9356;64;13;25;0
Словения;17.08.2020;2429;2052;129;13;1;0
Дания;25.07.2020;13643;12541;613;1;0;0
Мальта;16.02.2020;0;0;0;0;0;0
ЮАР;02.08.2020;511485;347227;8366;8195;4766;213
Ливан;28.02.2020;2;0;0;0;0;0
Тринидад и Тобаго;23.06.2020;123;109;8;0;0;0
Зимбабве;25.05.2020;56;25;4;0;0;0
Великобритания;11.10.2020;606460;2505;42915;12891;8;65
Республика Конго;30.06.2020;1087;456;37;0;0;0
Южная Корея;08.09.2020;21588;17023;344;156;387;3
ДР Конго;01.12.2020;12859;11663;335;87;78;2
Кирибати;28.10.2020;0;0;0;0;0;0
Южный Судан;19.09.2020;2642;1290;49;33;0;0
Гвинея;06.09.2020;9798;8928;61;149;96;0
Таджикистан;05.07.2020;6159;4858;52;101;49;0
Китай;19.10.2020;96929;86333;4746;72;23;0
Северная Македония;07.08.2020;11554;7607;519;155;127;2
Ботсвана;03.05.2020;23;8;1;0;0;0
Йемен;09.05.2020;34;1;7;0;0;2
Папуа — Новая Гвинея;03.09.2020;471;232;5;0;0;0
Бразилия;27.08.2020;3768691;3122846;118824;42260;40399;985
Бурунди;22.03.2020;0;0;0;0;0;0
Катар;04.02.2020;0;0;0;0;0;0
Греция;04.10.2020;19842;11686;409;229;0;4
Польша;29.04.2020;12640;3025;624;422;370;28
Ангола;14.11.2020;13374;6345;322;146;19;5
Доминиканская Республика;28.06.2020;31373;17142;726;754;476;8
Сан-Марино;25.05.2020;672;270;42;0;4;0
Кения;18.11.2020;72686;49878;1313;957;2616;11
Япония;20.03.2020;1022;191;34;54;41;1
Гаити;18.02.2020;0;0;0;0;0;0
Ливия;11.05.2020;64;28;3;0;4;0
Непал;03.05.2020;75;16;0;16;0;0
Суринам;02.04.2020;10;0;0;0;0;0
Белиз;21.06.2020;22;17;2;0;0;0
Австрия;22.12.2020;337490;309595;6698;1353;3937;91
Египет;24.12.2020;128993;108474;7260;1021;513;51
Армения;15.12.2020;149120;127452;2529;438;1486;26
Саудовская Аравия;17.06.2020;141234;91662;1091;4919;2122;39
Гвинея;04.04.2020;111;5;0;38;3;0
Мали;23.05.2020;1015;574;63;46;14;1
Казахстан;14.02.2020;0;0;0;0;0;0
Мексика;23.04.2020;11633;2627;1069;1089;0;99
Индия;28.07.2020;1531669;988029;34193;51596;36863;785
Греция;28.02.2020;4;0;0;1;0;0
Польша;12.08.2020;53676;37611;1830;715;461;9
Ангола;26.01.2020;0;0;0;0;0;0
Того;05.10.2020;1864;1403;48;10;11;0
Япония;21.09.2020;79445;70970;1514;310;366;7
Нигер;23.10.2020;1215;1128;69;0;0;0
Новая Зеландия;09.10.2020;1870;1801;26;4;1;0
Барбадос;26.03.2020;18;0;0;0;0;0
Испания;27.03.2020;65719;9357;5138;7933;2342;773
Коморские острова;27.03.2020;0;0;0;0;0;0
Канада;07.05.2020;67198;29260;5256;1271;1076;148
Фиджи;17.12.2020;46;38;2;0;0;0
Сент-Китс и Невис;08.11.2020;19;19;0;0;0;0
Эфиопия;26.12.2020;122413;108269;1901;533;670;4
Албания;26.12.2020;55755;31181;1143;375;391;9
Micronesia;30.12.2020;0;0;0;0;0;0
Австралия;07.07.2020;8886;7487;106;131;32;0
Сомали;23.02.2020;0;0;0;0;0;0
Венесуэла;26.03.2020;107;15;0;16;0;0
Панама;11.07.2020;44332;22170;893;1075;744;30
Палау;31.01.2020;0;0;0;0;0;0
Бельгия;11.11.2020;515391;31130;13758;7916;626;197
ОАЭ;26.12.2020;200892;177407;655;1227;1542;2
Швеция;10.08.2020;79628;0;5763;196;0;0
Мальта;24.10.2020;5373;3478;50;115;39;1
Великобритания;21.02.2020;23;8;0;1;0;0
Иордания;26.10.2020;55055;7508;624;1968;0;45
Мальдивы;12.08.2020;5366;2884;21;143;35;1
Сейшельские острова;03.04.2020;10;0;0;0;0;0
Малави;15.02.2020;0;0;0;0;0;0
Эквадор;13.05.2020;30486;3433;2334;67;0;7
Монголия;03.06.2020;185;44;0;0;0;0
Вануату;22.09.2020;0;0;0;0;0;0
Либерия;08.09.2020;1311;1194;82;5;4;0
Алжир;17.12.2020;93933;62089;2640;426;389;9
Нигерия;06.06.2020;12233;3826;342;389;130;9
Гвинея-Бисау;12.11.2020;2419;2255;43;0;0;0
Норвегия;29.01.2020;0;0;0;0;0;0
Ямайка;28.04.2020;364;29;7;0;0;0
Уругвай;24.01.2020;0;0;0;0;0;0
Украина;19.07.2020;60077;31836;1504;744;357;8
Доминика;09.11.2020;63;35;0;0;0;0
Германия;01.09.2020;243599;218403;9302;1218;1608;4
Гондурас;21.04.2020;494;29;46;17;4;0
Парагвай;11.06.2020;1230;624;11;28;5;0
