"Страна";"Дата";"Заражений";"Выздоровлений";"Смертей";"Заражений за день";"Выздоровлений за день";"Смертей за день"
Вьетнам;27.09.2021;766051;"";18758;9362;"";174
Малайзия;30.03.2021;344018;328553;1264;1133;1148;4
Латвия;24.06.2021;137110;132960;2500;33;239;3
Чад;24.05.2021;4924;4735;173;0;6;0
Азербайджан;16.08.2021;369853;"";5170;1851;"";17
Уругвай;08.02.2021;45650;39677;497;339;701;7
Соломоновы острова;28.01.2021;17;10;0;0;0;0
Чили;29.07.2021;1613288;1568294;35295;1371;1058;119
Гвинея;09.12.2021;30798;"";388;0;"";0
Папский Престол;13.02.2021;27;15;0;0;0;0
Marshall Islands;13.03.2021;4;4;0;0;0;0
Сан-Томе и Принсипи;28.07.2021;2432;2353;37;8;5;0
Эритрея;12.11.2021;7039;"";48;26;"";0
Судно "Diamond Princess";11.12.2021;712;"";13;0;"";0
Румыния;22.10.2021;1534942;"";43844;15410;"";357
Багамские острова;29.04.2021;10349;9421;198;0;0;0
Мавритания;03.05.2021;18476;17744;455;28;19;0
Марокко;23.01.2021;465769;441693;8128;925;1041;23
Коста-Рика;01.07.2021;369540;294872;4674;1602;1340;7
Великобритания;22.12.2021;11713355;"";148036;105768;"";141
Хорватия;29.12.2021;703720;"";12466;5768;"";41
Финляндия;04.07.2021;96706;46000;984;132;0;0
Сомали;20.12.2021;23169;"";1333;0;"";0
Ирак;27.07.2021;1577013;1429542;18418;12185;8547;71
Киргизия;23.02.2021;86001;82879;1460;72;76;2
Израиль;30.08.2021;1061488;"";7043;9879;"";54
Бразилия;11.11.2021;21933767;"";610553;15538;"";240
Колумбия;13.11.2021;5029335;"";127766;2513;"";45
Папуа — Новая Гвинея;04.11.2021;31010;"";392;0;"";0
Судно "MS Zaandam";28.05.2021;9;7;2;0;0;0
Кувейт;24.09.2021;411406;"";2444;48;"";1
Таджикистан;20.08.2021;16774;"";125;48;"";0
Китай;11.09.2021;134511;"";5687;71;"";0
Косово и Метохия;19.12.2021;161262;"";2989;4;"";0
Северная Македония;18.07.2021;155922;150170;5487;21;2;0
Австрия;03.03.2021;458463;435669;10519;2192;1796;23
Армения;10.03.2021;175538;165259;3237;340;163;5
Бруней;16.04.2021;221;206;3;0;0;0
Сент-Люсия;12.12.2021;13086;"";283;0;"";0
Кения;06.04.2021;139842;96578;2258;394;2217;14
Белиз;03.09.2021;16750;"";363;138;"";1
Доминиканская Республика;27.08.2021;349253;"";4007;338;"";0
Малави;28.12.2021;72135;"";2343;584;"";6
Болгария;09.01.2021;208406;134564;8097;394;542;19
Намибия;20.09.2021;126900;"";3471;89;"";2
Венгрия;08.10.2021;827410;"";30275;774;"";16
Палау;17.02.2021;0;0;0;0;0;0
Перу;21.03.2021;1466326;1381318;136276;14681;16762;362
Исландия;14.11.2021;15321;"";34;0;"";0
Эстония;05.06.2021;130068;124576;1262;63;415;2
Индонезия;26.01.2021;1012350;820356;28468;13094;10868;336
ДР Конго;01.04.2021;28199;25508;745;57;64;2
Кирибати;27.04.2021;0;0;0;0;0;0
Руанда;23.06.2021;33260;26734;397;964;22;5
Южный Судан;19.10.2021;12250;"";130;25;"";0
Гана;08.05.2021;92856;90480;783;0;0;0
Республика Конго;25.08.2021;13493;"";179;0;"";0
Южная Корея;22.10.2021;350476;"";2745;1507;"";20
Дания;08.08.2021;324948;"";2554;828;"";0
ЮАР;31.07.2021;2447454;2222338;72013;12418;14378;334
Тринидад и Тобаго;09.09.2021;46553;"";1350;270;"";2
Буркина-Фасо;10.05.2021;13382;13164;162;3;8;0
Россия;24.07.2021;6025698;5405818;150583;23395;21468;787
Габон;03.07.2021;25076;24784;159;0;0;0
Нидерланды;13.01.2021;908206;11297;12786;6577;123;122
Словения;08.07.2021;257619;252744;4423;69;43;1
Micronesia;01.07.2021;1;1;0;0;0;0
Австралия;18.08.2021;41521;"";972;747;"";2
Сингапур;16.11.2021;241341;"";612;2069;"";18
Сент-Китс и Невис;24.04.2021;44;44;0;0;0;0
Эфиопия;07.03.2021;166138;138500;2429;1109;715;9
Сьерра-Леоне;09.06.2021;4251;3164;82;32;3;0
Албания;07.03.2021;112897;75190;1939;819;838;21
Танзания;31.05.2021;509;183;21;0;0;0
Фиджи;16.03.2021;66;60;2;0;0;0
Иран;19.11.2021;6069559;"";128734;5784;"";100
Беларусь;24.01.2021;237611;223553;1649;1752;2641;10
Гамбия;10.12.2021;9998;"";342;0;"";0
Мальдивы;21.07.2021;76332;73531;218;144;191;1
Сербия;01.06.2021;712702;0;6872;230;0;7
Лесото;08.07.2021;11644;6584;335;6;31;2
Сент-Винсент и Гренадины;11.12.2021;5692;"";77;0;"";0
Иордания;29.04.2021;709817;680907;8801;1552;2732;47
Чехия;08.05.2021;1644335;1575399;29647;1639;4557;39
Бельгия;13.04.2021;930603;0;23566;3374;0;63
ОАЭ;07.03.2021;410849;392792;1322;2613;1587;12
Summer Olympics 2020;05.09.2021;849;"";0;4;"";0
Филиппины;29.12.2021;2839790;"";51241;679;"";28
Катар;01.03.2021;164137;154061;259;473;440;1
Узбекистан;25.10.2021;183928;"";1306;359;"";2
Португалия;21.02.2021;797525;699222;15962;1186;2306;65
Восточный Тимор;19.12.2021;19833;"";122;0;"";0
Сенегал;29.12.2021;74672;"";1890;156;"";0
Antarctica;14.05.2021;0;0;0;0;0;0
Лаос;22.05.2021;1782;1025;2;19;225;0
Нигер;15.09.2021;5938;"";201;6;"";0
Новая Зеландия;21.09.2021;4120;"";29;24;"";0
Пакистан;20.01.2021;527146;480696;11157;2363;2179;54
Индия;05.08.2021;31856757;"";426754;44643;"";464
Того;03.10.2021;25535;"";233;48;"";3
Кипр;08.06.2021;73980;39061;365;80;0;1
Монако;10.03.2021;2062;1875;26;14;6;0
Эсватини;05.09.2021;44176;"";1145;42;"";1
Бангладеш;06.02.2021;537770;482841;8190;305;417;8
Германия;29.10.2021;4559120;"";95606;24668;"";121
Мадагаскар;26.02.2021;19831;19296;297;0;0;0
Бутан;25.05.2021;1423;1186;1;12;0;0
Украина;14.08.2021;2354008;"";56126;1966;"";41
Мальта;25.12.2021;45678;"";474;917;"";1
Замбия;19.02.2021;73203;66013;1002;736;962;11
Доминика;23.04.2021;173;171;0;1;6;0
Уганда;23.05.2021;43734;42880;356;227;0;6
Бахрейн;19.07.2021;267949;265759;1380;67;121;0
Тонга;19.07.2021;0;0;0;0;0;0
Антигуа и Барбуда;19.02.2021;548;214;10;0;0;0
Франция;31.05.2021;5728909;391670;109693;370;567;126
Грузия;12.03.2021;274377;267764;3634;332;343;12
Черногория;05.02.2021;64168;55753;831;535;404;5
Таиланд;04.06.2021;171979;26873;1177;2631;0;31
Маврикий;24.06.2021;1845;1331;18;9;0;0
Япония;24.11.2021;1726074;"";18349;73;"";2
Вануату;16.10.2021;4;"";1;0;"";0
Либерия;22.10.2021;5811;"";287;0;"";0
Боливия;06.02.2021;227128;167354;10753;1218;908;66
Словакия;22.05.2021;768439;255300;12286;398;0;6
Мьянма;01.11.2021;500950;"";18714;877;"";17
Босния и Герцеговина;06.02.2021;123434;97128;4775;0;0;0
Куба;28.11.2021;962220;"";8300;153;"";0
Камбоджа;18.05.2021;22889;14343;156;345;1337;2
Литва;15.11.2021;447062;"";6365;971;"";33
Египет;29.01.2021;164871;128800;9217;589;360;48
Гвинея-Бисау;12.04.2021;3680;3069;66;0;0;0
Winter Olympics 2022;13.08.2021;0;"";0;0;"";0
Ангола;05.01.2021;17756;11376;410;72;110;2
Алжир;16.03.2021;115540;80103;3045;130;109;5
Люксембург;19.06.2021;70516;69294;818;0;0;0
Гайана;09.04.2021;10958;9576;252;105;59;0
Korea, North;20.07.2021;0;0;0;0;0;0
Северная Македония;07.02.2021;94798;83999;2924;199;264;8
Таджикистан;05.01.2021;13686;13060;91;10;42;0
Мавритания;21.01.2021;16266;14970;410;54;141;3
Панама;21.08.2021;451984;"";7003;691;"";5
Хорватия;09.11.2021;507535;"";9605;4966;"";59
Казахстан;12.06.2021;457404;428469;7465;1058;1374;0
Мексика;06.04.2021;2256509;1795213;204985;4804;3319;586
Мали;03.03.2021;8446;6418;357;26;4;2
Болгария;24.08.2021;445097;"";18565;1911;"";33
Западный берег реки Иордан;27.10.2021;452272;"";4651;375;"";7
Судно "Diamond Princess";24.09.2021;712;"";13;0;"";0
Эритрея;28.12.2021;7931;"";73;29;"";0
Доминиканская Республика;14.01.2021;187487;140524;2428;1104;307;0
Турция;25.05.2021;5203385;5045508;46621;9375;11192;175
Барбадос;20.05.2021;3975;3922;47;0;0;0
Белиз;23.01.2021;11722;11050;290;22;41;0
Испания;13.05.2021;3598452;150376;79281;5701;0;73
Швеция;22.07.2021;1096341;0;14651;583;0;0
Мальта;15.09.2021;36875;"";450;32;"";1
Коморские острова;13.05.2021;3860;3688;146;0;0;0
Индонезия;08.09.2021;4147365;"";137782;6731;"";626
Вьетнам;16.11.2021;1045397;"";23270;10259;"";87
Шри-Ланка;21.10.2021;533860;"";13562;555;"";19
Палау;24.07.2021;0;0;0;0;0;0
Венесуэла;20.05.2021;219864;203523;2465;1050;898;19
Япония;16.10.2021;1717896;"";18088;500;"";13
Словения;01.02.2021;166836;146003;3522;363;281;19
Дания;26.02.2021;210900;202218;2354;530;378;2
ЮАР;18.02.2021;1498766;1403214;48708;2327;3385;230
Мьянма;10.12.2021;526024;"";19170;621;"";13
Тринидад и Тобаго;25.01.2021;7490;7033;134;17;18;0
Республика Конго;16.01.2021;7709;5846;114;0;0;0
Польша;20.07.2021;2881594;2652994;75219;103;-40;4
Гамбия;01.11.2021;9967;"";340;2;"";0
Сейшельские острова;28.05.2021;11112;9936;38;111;0;0
Монголия;22.03.2021;5186;3758;5;210;152;0
Эквадор;04.05.2021;391242;329582;18863;3196;0;98
Венгрия;27.11.2021;1068888;"";33866;0;"";0
Сан-Томе и Принсипи;21.02.2021;1610;1248;21;32;28;0
Намибия;07.12.2021;130051;"";3574;255;"";0
Исландия;29.09.2021;11781;"";33;21;"";0
Папский Престол;20.07.2021;27;27;0;0;0;0
Нигерия;25.03.2021;162275;149882;2036;97;1156;5
Соломоновы острова;06.09.2021;20;"";0;0;"";0
Чили;20.02.2021;795845;753037;19974;3906;4117;77
Азербайджан;01.01.2021;219041;188280;2670;341;3858;29
Нидерланды;25.04.2021;1492405;23325;17281;6248;355;12
Уругвай;17.07.2021;378733;367967;5879;253;510;8
Норвегия;30.07.2021;137471;17998;799;344;0;0
США;23.10.2021;45502462;"";734707;32404;"";549
Сент-Люсия;25.09.2021;11053;"";183;92;"";2
Гондурас;04.04.2021;190631;73373;4644;489;65;11
Марокко;03.09.2021;876732;"";12923;4381;"";104
Парагвай;30.03.2021;212691;173994;4161;2266;1608;48
Джибути;22.04.2021;10697;10007;130;64;206;1
Бруней;08.01.2021;173;149;3;0;0;0
Гренада;19.03.2021;154;151;1;0;0;0
Бразилия;27.12.2021;22250218;"";618797;6952;"";65
Израиль;19.01.2021;565629;478665;4080;7380;5355;36
Киргизия;03.08.2021;165540;149171;2354;797;1794;10
Папуа — Новая Гвинея;20.12.2021;36004;"";589;0;"";0
Ирак;14.02.2021;643852;607059;13179;2224;1079;15
Узбекистан;15.11.2021;189915;"";1358;232;"";2
Колумбия;28.09.2021;4954376;"";126219;1686;"";41
Италия;31.05.2021;4217821;3858019;126128;1818;6358;82
Косово и Метохия;03.11.2021;160809;"";2978;21;"";1
Китай;02.12.2021;140465;"";5697;131;"";0
Камерун;15.06.2021;80090;35261;1310;0;0;0
Судан;30.03.2021;31407;24079;2041;0;89;13
Босния и Герцеговина;16.02.2021;126413;106831;4935;274;1691;19
Мьянма;09.03.2021;142059;131702;3200;14;23;0
Сирия;18.12.2021;49693;"";2841;62;"";4
Боливия;16.02.2021;237706;180155;11274;562;1098;40
Либерия;28.10.2021;5812;"";287;0;"";0
Вануату;11.11.2021;6;"";1;0;"";0
Словакия;16.05.2021;765867;255300;12224;375;0;21
Гвинея;29.01.2021;14451;13999;82;16;53;0
Алжир;22.03.2021;116255;80887;3061;98;228;4
Литва;07.12.2021;486117;"";6901;1866;"";18
Камбоджа;28.05.2021;28237;20900;196;599;502;2
Гайана;01.10.2021;32055;"";792;228;"";6
Куба;04.12.2021;963002;"";8307;110;"";1
Korea, North;07.07.2021;0;0;0;0;0;0
Швейцария;18.12.2021;1175721;"";11909;0;"";-1
Гвинея-Бисау;22.04.2021;3721;3205;66;8;35;0
Winter Olympics 2022;28.05.2021;0;0;0;0;0;0
Греция;01.01.2021;139447;93764;4881;597;0;43
Люксембург;07.08.2021;74262;"";824;0;"";0
Бутан;19.05.2021;1322;1186;1;13;0;0
Монако;08.11.2021;3439;"";36;3;"";0
Германия;23.10.2021;4452425;"";95077;15145;"";86
Бангладеш;16.02.2021;541434;488621;8298;396;751;13
Сомали;28.01.2021;4784;3666;130;30;0;0
Лихтенштейн;15.12.2021;5552;"";68;40;"";0
Доминика;17.04.2021;165;159;0;0;0;0
Украина;09.09.2021;2408595;"";57552;4010;"";80
Кипр;30.06.2021;76552;39061;375;332;0;0
Уганда;10.08.2021;95955;"";2812;80;"";4
Эсватини;10.08.2021;32798;"";889;1060;"";15
Франция;05.05.2021;5767568;366782;105794;26004;1923;244
Маврикий;14.06.2021;1709;1265;18;0;18;0
Таиланд;09.05.2021;83375;26873;399;2101;0;17
Великобритания;26.01.2021;3700254;9164;100359;20198;124;1636
Тонга;25.07.2021;0;0;0;0;0;0
Бахрейн;25.07.2021;268541;266321;1383;128;108;1
Антигуа и Барбуда;13.02.2021;427;199;9;8;0;0
Грузия;06.11.2021;748751;"";10368;5240;"";68
Узбекистан;01.04.2021;83050;81135;630;181;152;1
Катар;03.02.2021;152491;146302;249;396;191;0
Малави;20.01.2021;14851;6206;353;971;79;17
ЦАР;16.12.2021;11961;"";101;0;"";0
Пакистан;10.01.2021;504293;458371;10676;1877;1402;32
Того;23.09.2021;24986;"";216;84;"";0
Индия;14.07.2021;30987880;30143850;411989;41733;39191;583
Antarctica;24.05.2021;0;0;0;0;0;0
Новая Зеландия;27.09.2021;4205;"";29;10;"";0
Нигер;11.10.2021;6115;"";204;0;"";0
Лаос;16.05.2021;1591;574;2;21;19;0
Иран;11.12.2021;6152524;"";130661;1681;"";58
Фиджи;22.03.2021;67;64;2;0;0;0
Танзания;05.05.2021;509;183;21;0;0;0
Сингапур;08.12.2021;271297;"";774;709;"";3
Нидерланды;25.12.2021;3109440;"";21170;12342;"";45
Австралия;28.08.2021;51256;"";999;1321;"";6
Micronesia;09.06.2021;1;1;0;0;0;0
Албания;02.04.2021;125842;92500;2247;336;625;6
Эфиопия;02.04.2021;211314;159929;2915;2353;493;25
Сьерра-Леоне;01.07.2021;5652;3562;102;77;40;2
Сент-Китс и Невис;18.04.2021;44;44;0;0;0;0
Чехия;30.05.2021;1661159;1617517;30104;224;19;3
Сербия;17.08.2021;734816;"";7177;1484;"";3
Бельгия;19.04.2021;951626;0;23782;1630;0;35
Лесото;25.06.2021;11168;6445;329;0;0;0
ОАЭ;02.04.2021;465939;450111;1502;2180;2321;3
Сент-Винсент и Гренадины;19.11.2021;5378;"";73;19;"";0
Summer Olympics 2020;13.05.2021;0;0;0;0;0;0
Мальдивы;31.07.2021;77432;74598;221;123;117;0
Иордания;03.04.2021;626875;534492;7130;4042;8789;91
Андорра;27.12.2021;22332;"";139;602;"";0
Парагвай;08.03.2021;169860;141682;3343;1817;1121;25
Марокко;12.08.2021;731084;"";10711;10828;"";104
Сент-Люсия;01.10.2021;11573;"";207;114;"";6
Кувейт;24.01.2021;161285;154253;952;384;507;0
Гондурас;30.04.2021;212333;78623;5281;1257;106;20
Камерун;25.06.2021;80487;35261;1320;0;0;0
Судан;08.03.2021;30540;23268;1915;0;112;20
Китай;22.11.2021;139701;"";5697;49;"";0
Косово и Метохия;24.10.2021;160635;"";2974;13;"";0
Израиль;09.01.2021;485434;412296;3645;8077;3543;49
Гренада;13.03.2021;148;147;1;0;0;0
Джибути;12.04.2021;9975;8184;100;99;199;4
Колумбия;18.09.2021;4939251;"";125860;1655;"";34
Ирак;08.02.2021;630263;601041;13126;1713;848;6
Италия;18.08.2021;4456765;"";128579;7159;"";69
Киргизия;08.07.2021;135739;115513;2073;1238;757;10
Эквадор;08.04.2021;341619;290314;17115;2015;0;58
Монголия;16.03.2021;4210;3131;4;127;48;0
Гамбия;09.03.2021;4792;4203;153;0;0;0
Сейшельские острова;18.05.2021;9900;7826;35;159;0;5
Кабо-Верде;24.01.2021;13489;12710;127;75;64;3
Южный Судан;30.12.2021;15242;"";135;90;"";0
Южная Корея;17.12.2021;558864;"";4644;7313;"";53
Азербайджан;27.01.2021;229584;221717;3105;226;601;5
Чили;10.02.2021;760576;720852;19105;2387;3544;21
Нигерия;15.03.2021;160895;145752;2016;238;353;3
Соломоновы острова;15.08.2021;20;"";0;0;"";0
США;29.10.2021;45973602;"";743651;95097;"";1720
Норвегия;20.07.2021;134780;17998;796;246;0;0
Уругвай;27.07.2021;380793;372448;5941;209;267;5
Нидерланды;15.09.2021;2016106;"";18476;2181;"";7
Намибия;15.11.2021;129060;"";3564;19;"";0
Сан-Томе и Принсипи;11.02.2021;1431;1094;19;1;15;1
Венгрия;03.12.2021;1134869;"";35122;10143;"";191
Папский Престол;30.07.2021;27;27;0;0;0;0
Исландия;19.09.2021;11404;"";33;0;"";0
Венесуэла;26.05.2021;227407;210435;2559;1271;940;15
Палау;18.07.2021;0;0;0;0;0;0
Шри-Ланка;31.10.2021;541073;"";13743;1092;"";18
Вьетнам;08.12.2021;1352122;"";26930;14599;"";230
Индонезия;13.08.2021;3804943;"";115096;30788;"";1432
Республика Конго;06.01.2021;7127;5846;108;20;0;0
Япония;25.03.2021;462933;437546;8971;1915;1239;27
Словения;23.02.2021;185916;170527;3792;902;329;8
Тринидад и Тобаго;03.01.2021;7168;6690;127;6;10;0
ЮАР;12.02.2021;1487681;1383626;47670;2781;5646;288
Дания;04.02.2021;201020;191229;2185;554;779;14
Польша;07.07.2021;2880503;2652293;75114;100;28;19
Панама;05.06.2021;381949;367991;6395;827;442;6
Мали;29.03.2021;9921;6790;384;50;5;5
Мексика;28.04.2021;2336944;1858844;215918;3818;2301;371
Казахстан;04.07.2021;491277;453409;7934;0;0;175
Таджикистан;15.01.2021;13711;13218;91;0;0;0
Северная Македония;17.02.2021;97803;88469;3010;347;168;7
Хорватия;18.10.2021;428233;"";8907;319;"";11
Грузия;05.12.2021;865293;"";12344;3410;"";46
Монако;03.12.2021;3850;"";36;30;"";0
Барбадос;26.05.2021;4004;3922;47;4;0;0
Испания;23.05.2021;3636453;150376;79620;0;0;0
Турция;16.08.2021;6096816;"";53324;18163;"";165
Коморские острова;23.05.2021;3872;3713;146;2;3;0
Мальта;25.04.2021;30174;29296;413;25;35;1
Судно "Diamond Princess";30.09.2021;712;"";13;0;"";0
Болгария;30.08.2021;453689;"";18840;2090;"";109
Западный берег реки Иордан;02.11.2021;454172;"";4689;390;"";8
Доминиканская Республика;08.01.2021;178538;135934;2424;1045;347;1
Румыния;17.12.2021;1796973;"";58079;743;"";60
